customer_code;item_code;business;channel;branded_pl;item_group;month;volume;budget_prices
792525;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
792525;97100;Business B;Retail;Branded;Muffins;2021-04-01;210;3759
792525;97101;Business B;Retail;Branded;Muffins;2021-04-01;200;3334
792525;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792525;97404;Business B;Food Service;Branded;Muffins;2021-04-01;120;2146.4352
792525;97501;Business B;Retail;Branded;Muffins;2021-04-01;42;700.14
792525;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
792525;97551;Business B;Retail;Branded;Crisps;2021-04-01;0;0
760350;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
760350;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
760350;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760350;80600;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760350;97100;Business B;Retail;Branded;Muffins;2021-04-01;210;3500.7
760350;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760350;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760350;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760350;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793142;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
793142;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793142;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793142;97404;Business B;Food Service;Branded;Muffins;2021-04-01;40;740.8
793142;97431;Business B;Food Service;Branded;Muffins;2021-04-01;20;375.5856
793142;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;15040;Business A;Food Service;Branded;Crackers;2021-04-01;96;1028.16
760360;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760360;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760360;97405;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
793314;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
793314;66500;Business A;Retail;Branded;Crackers;2021-04-01;0;0
793314;67500;Business A;Retail;Branded;Crackers;2021-04-01;100;1220
793314;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
793314;97100;Business B;Retail;Branded;Muffins;2021-04-01;210;3500.7
793314;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793314;97102;Business B;Retail;Branded;Muffins;2021-04-01;50;833.5
793314;97103;Business B;Retail;Branded;Muffins;2021-04-01;144;2400.48
793314;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793314;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793314;97506;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793314;97567;Business B;Retail;Branded;Crisps;2021-04-01;0;0
793314;97568;Business B;Retail;Branded;Crisps;2021-04-01;12;215.891428571429
793314;97571;Business B;Retail;Branded;Crisps;2021-04-01;0;0
792861;15040;Business A;Food Service;Branded;Crackers;2021-04-01;768;8225.28
792861;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
792861;67500;Business A;Retail;Branded;Crackers;2021-04-01;0;0
792861;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
792861;97100;Business B;Retail;Branded;Muffins;2021-04-01;420;7001.4
792861;97101;Business B;Retail;Branded;Muffins;2021-04-01;100;1667
792861;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792861;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792861;97153;Business B;Retail;Branded;Muffins;2021-04-01;168;3800.16
792861;97404;Business B;Food Service;Branded;Muffins;2021-04-01;48;844.32
792861;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792861;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
792861;97551;Business B;Retail;Branded;Crisps;2021-04-01;42;700.14
761237;15040;Business A;Food Service;Branded;Crackers;2021-04-01;72;771.12
761237;20042;Business A;Retail;Branded;Crackers;2021-04-01;0;0
761237;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
761237;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
761237;97524;Business B;Retail;Branded;Crisps;2021-04-01;42;788.72976
791501;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
791501;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
791501;97100;Business B;Retail;Branded;Muffins;2021-04-01;96;1600.32
791501;97101;Business B;Retail;Branded;Muffins;2021-04-01;48;800.16
791501;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791501;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791501;97524;Business B;Retail;Branded;Crisps;2021-04-01;24;400.08
791827;43849;Business A;Retail;Private Label;Crackers;2021-04-01;540;8899.2
791827;97100;Business B;Retail;Branded;Muffins;2021-04-01;96;1600.32
791827;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791827;97103;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791827;97128;Business B;Retail;Branded;Muffins;2021-04-01;50;938.964
791827;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791827;97404;Business B;Food Service;Branded;Muffins;2021-04-01;480;8889.6
791827;97405;Business B;Food Service;Branded;Muffins;2021-04-01;40;740.8
791827;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791827;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
791827;97526;Business B;Retail;Branded;Crisps;2021-04-01;24;450.70272
792760;15040;Business A;Food Service;Branded;Crackers;2021-04-01;96;1142.4
792760;20042;Business A;Retail;Branded;Crackers;2021-04-01;20;365
792760;43849;Business A;Retail;Private Label;Crackers;2021-04-01;360;5932.8
792760;80100;Business A;Retail;Branded;Crackers;2021-04-01;180;3650.4
792760;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792760;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792760;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793310;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
793310;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791505;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
791505;20042;Business A;Retail;Branded;Crackers;2021-04-01;60;1175.4288
791505;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
791505;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
791505;97100;Business B;Retail;Branded;Muffins;2021-04-01;48;888.96
791505;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791505;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791503;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
792539;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
791503;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792539;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791503;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792539;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791503;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792539;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791503;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792539;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
791503;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
792539;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
760375;15040;Business A;Food Service;Branded;Crackers;2021-04-01;672;7197.12
760375;43849;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
760375;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760375;97100;Business B;Retail;Branded;Muffins;2021-04-01;126;2333.52
760375;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760375;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760375;97153;Business B;Retail;Branded;Muffins;2021-04-01;72;1749.05
760375;97404;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
760375;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
792923;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
792923;50010;Business A;Food Service;Branded;Cookies;2021-04-01;0;0
792923;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
792923;97100;Business B;Retail;Branded;Muffins;2021-04-01;126;2366.18928
792923;97102;Business B;Retail;Branded;Muffins;2021-04-01;50;938.964
792923;97404;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
760370;15040;Business A;Food Service;Branded;Crackers;2021-04-01;108;1303.1928
760370;43849;Business A;Retail;Private Label;Crackers;2021-04-01;180;3007.9296
760370;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760370;80600;Business A;Retail;Branded;Crackers;2021-04-01;0;0
760370;97100;Business B;Retail;Branded;Muffins;2021-04-01;210;3943.6488
760370;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97153;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97404;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
760370;97405;Business B;Food Service;Branded;Muffins;2021-04-01;12;222.24
760370;97431;Business B;Food Service;Branded;Muffins;2021-04-01;12;222.24
760370;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97508;Business B;Retail;Branded;Muffins;2021-04-01;0;0
760370;97524;Business B;Retail;Branded;Crisps;2021-04-01;210;3943.6488
760370;97526;Business B;Retail;Branded;Crisps;2021-04-01;72;1352.10816
760370;97551;Business B;Retail;Branded;Crisps;2021-04-01;0;0
760370;97567;Business B;Retail;Branded;Crisps;2021-04-01;0;0
760370;97568;Business B;Retail;Branded;Crisps;2021-04-01;0;0
760345;00642;Business A;Retail;Branded;Crackers;2021-04-01;476;4927.99944
760345;97100;Business B;Retail;Branded;Muffins;2021-04-01;100;2023.944
760345;97101;Business B;Retail;Branded;Muffins;2021-04-01;50;1011.972
760345;97102;Business B;Retail;Branded;Muffins;2021-04-01;50;1011.972
760345;97128;Business B;Retail;Branded;Muffins;2021-04-01;100;2023.944
761382;15040;Business A;Food Service;Branded;Crackers;2021-04-01;1152;15851.49696
761382;50040;Business A;Food Service;Branded;Cookies;2021-04-01;1200;12995.424
700052;15040;Business A;Food Service;Branded;Crackers;2021-04-01;1152;13632.05376
700062;10041;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
700062;15040;Business A;Food Service;Branded;Crackers;2021-04-01;2376;30127.68
700062;50015;Business A;Food Service;Branded;Cookies;2021-04-01;10;103.7322
700180;60246;Business A;Retail;Private Label;Crackers;2021-04-01;0;0
700077;10041;Business A;Food Service;Branded;Crackers;2021-04-01;20;386.7396
700077;15040;Business A;Food Service;Branded;Crackers;2021-04-01;1536;18176.07168
700077;40001;Business A;Food Service;Branded;Cookies;2021-04-01;150;1437.345
700239;15040;Business A;Food Service;Branded;Crackers;2021-04-01;432;5590.08
792915;10041;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
792915;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
700200;80100;Business A;Retail;Branded;Crackers;2021-04-01;0;0
700200;80500;Business A;Retail;Branded;Cookies;2021-04-01;0;0
700225;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
700225;20012;Business A;Retail;Branded;Cookies;2021-04-01;0;0
700225;20042;Business A;Retail;Branded;Crackers;2021-04-01;0;0
700225;40001;Business A;Food Service;Branded;Cookies;2021-04-01;0;0
700225;60004;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
700225;97100;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97101;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97102;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97103;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97128;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97501;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97519;Business B;Retail;Branded;Muffins;2021-04-01;0;0
700225;97524;Business B;Retail;Branded;Crisps;2021-04-01;0;0
700225;97567;Business B;Retail;Branded;Crisps;2021-04-01;0;0
700225;97568;Business B;Retail;Branded;Crisps;2021-04-01;0;0
NA;15040;Business A;Retail;Branded;Crackers;2021-04-01;0;0
793553;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
700002;50040;Business A;Food Service;Branded;Cookies;2021-04-01;4437.33333333333;53647.36
792874;97362;Business B;Food Service;Branded;Muffins;2021-04-01;3000;18000
793217;97404;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
793217;97405;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
793217;97431;Business B;Food Service;Branded;Muffins;2021-04-01;0;0
793217;97526;Business B;Food Service;Branded;Crisps;2021-04-01;0;0
793239;15040;Business A;Food Service;Branded;Crackers;2021-04-01;0;0
793587;50010;Business A;Food Service;Branded;Cookies;2021-04-01;6222.22222222222;122266.66
793601;50040;Business A;Food Service;Branded;Cookies;2021-04-01;462.222222222222;5588.22
793608;50040;Business A;Food Service;Branded;Cookies;2021-04-01;32933.3333333333;398164
793638;97102;Business B;Retail;Branded;Muffins;2021-04-01;3216;65636.34
793638;97128;Business B;Retail;Branded;Muffins;2021-04-01;3218;65636.34
793638;97501;Business B;Retail;Branded;Muffins;2021-04-01;3218;65636.34
793753;50040;Business A;Food Service;Branded;Cookies;2021-04-01;27805.3333333333;404768
793756;50040;Business A;Food Service;Branded;Cookies;2021-04-01;20000;256717.2
800224;50040;Business A;Food Service;Branded;Cookies;2021-04-01;0;0
900009;50015;Business A;Food Service;Branded;Cookies;2021-04-01;8587;103812.8
900009;50040;Business A;Food Service;Branded;Cookies;2021-04-01;8587;103812.8
761644;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760394;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793483;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760401;53672;Business A;Retail;Private Label;Crackers;2021-05-01;2376;24235.2
793480;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793052;53672;Business A;Retail;Private Label;Crackers;2021-05-01;1900.8;19388.16
760395;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793398;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
761037;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760997;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793478;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793386;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793476;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760396;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793044;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793485;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793479;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793382;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760397;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
761576;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
792728;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760398;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760399;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760400;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
793477;53672;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760015;20012;Business A;Retail;Branded;Cookies;2021-05-01;30;587.7144
760015;20042;Business A;Retail;Branded;Crackers;2021-05-01;16;313.44768
760015;80100;Business A;Retail;Branded;Crackers;2021-05-01;4;78.36192
760015;80600;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760015;97100;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760015;97153;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760015;97501;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760406;15040;Business A;Food Service;Branded;Crackers;2021-05-01;0;0
760406;20012;Business A;Retail;Branded;Cookies;2021-05-01;100;2241.954
760406;20042;Business A;Retail;Branded;Crackers;2021-05-01;200;4483.908
760406;20052;Business A;Retail;Branded;Plain Bread;2021-05-01;0;0
760025;10245;Business A;Retail;Private Label;Crackers;2021-05-01;240;3398.4
760662;10245;Business A;Retail;Private Label;Crackers;2021-05-01;360;5168.9664
760677;10245;Business A;Retail;Private Label;Crackers;2021-05-01;240;3445.9776
760682;10245;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
761227;10245;Business A;Retail;Private Label;Crackers;2021-05-01;120;1722.9888
760672;10245;Business A;Retail;Private Label;Crackers;2021-05-01;0;0
760055;20042;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;20052;Business A;Retail;Branded;Plain Bread;2021-05-01;0;0
760055;66500;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;67500;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;80100;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;80600;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;80601;Business A;Retail;Branded;Crackers;2021-05-01;0;0
760055;97100;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760055;97101;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760055;97103;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760055;97506;Business B;Retail;Branded;Muffins;2021-05-01;0;0
760055;97508;Business B;Retail;Branded;Muffins;2021-05-01;0;0
793306;97566;Business B;Food Service;Private Label;Crisps;2021-05-01;0;0
791480;15040;Business A;Food Service;Branded;Crackers;2021-05-01;0;0
793571;15040;Business A;Food Service;Branded;Crackers;2021-05-01;0;0
793574;15040;Business A;Food Service;Branded;Crackers;2021-05-01;0;0
792408;97100;Business B;Retail;Branded;Muffins;2021-05-01;0;0
792408;97101;Business B;Retail;Branded;Muffins;2021-05-01;0;0
792408;97102;Business B;Retail;Branded;Muffins;2021-05-01;0;0
792408;97103;Business B;Retail;Branded;Muffins;2021-05-01;0;0
792408;97128;Business B;Retail;Branded;Muffins;2021-05-01;0;0
792408;97501;Business B;Retail;Branded;Muffins;2021-05-01;0;0
